-73	-73	-87	-88	-89	-90	-77	-77	-53	-53	-20	-20	17	15	50	48
71	73	77	89	72	92	66	79	65	50	71	8	78	-35	75	-62
52	-59	12	-25	-31	22	-59	57	-61	60	-35	28	7	-21	47	-57
73	-60	80	-28	76	19	68	56	62	62	59	37	59	-6	61	-48
67	-73	75	-80	80	-75	74	-68	51	-62	11	-60	-31	-60	-59	-62
-61	-67	-35	-73	8	-77	49	-72	73	-53	79	-20	72	18	65	52
65	72	72	76	77	71	72	65	52	65	20	71	-17	76	-50	72
-75	52	-90	21	-91	-17	-77	-51	-47	-75	-5	-88	35	-87	61	-74
60	-50	33	-16	-9	21	-50	53	-75	72	-80	76	-73	71	-65	65
-65	65	-73	72	-80	77	-73	71	-47	51	-6	18	36	-19	61	-52
59	-76	31	-90	-12	-91	-51	-76	-75	-45	-81	-3	-76	38	-67	62
-61	59	-61	31	-63	-10	-64	-50	-63	-79	-61	-93	-60	-92	-62	-76
-68	-43	-75	0	-78	41	-71	63	-49	55	-15	19	23	-27	55	-59
73	-62	77	-35	73	9	66	51	62	79	60	91	60	88	62	73
68	47	76	13	81	-24	72	-55	45	-74	3	-77	-38	-71	-62	-65
-58	-66	-29	-73	13	-79	52	-72	80	-43	93	0	91	42	74	64
41	53	-2	15	-43	-30	-64	-60	-53	-61	-14	-32	33	11	62	53
55	81	18	92	-29	88	-60	71	-60	45	-31	12	13	-23	53	-55
81	-79	93	-89	90	-87	72	-71	40	-44	-1	-9	-41	27	-63	57
-57	74	-25	76	18	70	56	64	77	66	80	73	73	77	66	69
61	46	60	12	60	-25	63	-57	69	-79	77	-91	81	-89	70	-72
41	-38	-2	5	-42	43	-63	63	-56	56	-26	26	16	-16	56	-55
82	-83	93	-93	88	-88	70	-70	42	-42	8	-8	-27	26	-58	58
-80	81	-92	92	-90	90	-71	71	-36	36	8	-6	47	-44	64	-63
50	-56	11	-25	-34	18	-62	57	-58	83	-26	93	20	87	58	69
77	41	77	5	69	-31	64	-60	67	-75	75	-78	77	-72	68	-65
43	-60	9	-59	-28	-60	-59	-63	-81	-69	-90	-76	-86	-77	-68	-67
-40	-43	-5	-7	30	31	60	60	81	76	92	78	88	72	69	65
33	61	-12	61	-50	63	-64	64	-47	63	-6	61	38	60	63	63
57	70	24	77	-20	78	-60	67	-85	42	-94	8	-88	-29	-68	-61
-33	-82	9	-90	46	-85	64	-67	53	-38	18	-3	-25	31	-61	61
-79	82	-80	92	-72	88	-65	67	-61	30	-62	-14	-63	-51	-64	-64
-64	-46	-63	-5	-63	39	-64	63	-64	55	-65	20	-64	-25	-64	-62
-64	-78	-64	-77	-64	-69	-64	-64	-63	-68	-61	-75	-61	-77	-64	-65
-70	-39	-76	-3	-76	33	-65	63	-39	83	-2	92	35	87	63	65
75	28	74	-16	68	-53	64	-64	67	-44	74	-2	75	42	65	64
38	54	2	19	-36	-25	-63	-63	-76	-86	-74	-94	-67	-86	-64	-64
-69	-28	-77	16	-79	52	-64	64	-30	43	13	-2	50	-46	64	-64
50	-46	15	-2	-28	42	-64	64	-86	53	-93	17	-84	-28	-64	-64
-34	-86	0	-91	35	-83	65	-63	84	-33	91	3	83	39	63	64
33	77	-2	77	-37	70	-65	64	-84	60	-92	59	-85	60	-62	64
-24	71	20	77	55	76	63	63	40	36	-6	0	-48	-36	-64	-66
-44	-84	0	-92	44	-85	64	-62	52	-23	15	21	-30	55	-66	63
-87	40	-92	-4	-82	-46	-62	-64	-33	-51	2	-14	37	31	66	67
85	87	90	91	82	82	61	61	31	31	-4	-6	-38	-41	-67	-66
-85	-77	-91	-76	-82	-70	-61	-63	-30	-60	5	-59	39	-61	67	-65
86	-72	92	-80	84	-78	60	-60	20	-24	-24	19	-57	53	-63	64
-37	46	9	9	50	-34	63	-68	41	-89	-6	-95	-50	-85	-63	-59
-39	-20	8	22	51	54	63	63	38	46	-10	8	-52	-34	-63	-69
-38	-89	7	-94	49	-84	64	-58	48	-19	10	25	-34	57	-70	62
-89	35	-91	-11	-81	-52	-59	-63	-29	-37	6	10	41	52	69	63
87	38	90	-9	80	-50	58	-64	27	-45	-8	-4	-42	39	-69	69
-86	80	-90	77	-80	69	-58	63	-27	60	9	60	43	61	70	65
86	73	90	79	80	77	57	57	25	20	-12	-25	-46	-58	-68	-62
-76	-33	-73	15	-66	54	-64	62	-69	34	-75	-14	-74	-54	-58	-62
-28	-35	9	11	44	51	70	64	86	45	91	5	81	-39	55	-72
14	-89	-30	-91	-60	-79	-61	-56	-30	-25	17	11	55	44	62	71
34	88	-13	92	-52	81	-64	54	-44	13	-3	-31	40	-60	73	-60
91	-29	93	18	81	55	53	62	14	33	-28	-13	-57	-53	-62	-64
-40	-43	1	-3	43	41	71	73	80	90	75	90	66	78	65	55
71	23	79	-12	76	-46	54	-72	14	-88	-31	-92	-60	-80	-60	-52
-27	-11	20	32	57	61	61	60	30	27	-18	-20	-56	-56	-61	-61
-31	-30	17	19	55	57	63	61	39	30	-4	-17	-46	-55	-72	-63
-80	-40	-76	1	-68	44	-62	75	-61	90	-62	90	-64	77	-64	53
-63	19	-61	-18	-62	-50	-67	-71	-75	-78	-81	-74	-75	-68	-51	-62
-10	-59	34	-59	62	-61	58	-67	25	-75	-21	-81	-56	-75	-63	-51
-39	-11	2	31	45	59	76	61	92	36	93	-4	78	-46	48	-76
8	-91	-33	-90	-60	-76	-61	-51	-35	-17	7	19	48	51	74	72
82	79	76	75	67	67	62	62	62	61	63	63	64	64	64	64
63	63	63	63	64	64	64	64	63	62	61	61	62	62	68	67
77	75	82	78	74	72	48	52	7	20	-34	-17	-60	-51	-60	-76
-34	-88	7	-88	48	-74	78	-49	91	-15	89	22	74	53	49	73
15	77	-21	72	-53	65	-73	65	-77	73	-72	79	-65	73	-65	47
-73	4	-79	-39	-73	-63	-47	-56	-5	-20	37	26	62	59	59	61
29	34	-13	-10	-52	-52	-75	-75	-81	-79	-75	-71	-67	-65	-61	-66
-60	-73	-62	-78	-64	-71	-64	-49	-62	-16	-60	21	-62	53	-68	77
-77	91	-81	91	-72	74	-45	42	-4	0	37	-40	62	-62	58	-58
28	-30	-15	11	-54	52	-76	81	-80	94	-74	92	-66	74	-61	41
-60	0	-60	-40	-62	-62	-68	-58	-76	-28	-80	15	-71	54	-44	77
-3	81	39	75	62	66	58	62	27	62	-17	64	-55	64	-76	63
-79	62	-71	63	-65	64	-66	64	-72	62	-77	61	-69	62	-46	69
-11	78	27	81	57	71	74	42	77	0	72	-40	66	-62	61	-57
60	-26	60	17	63	56	69	77	77	79	80	71	70	64	41	66
-2	75	-44	80	-64	70	-52	40	-13	-3	33	-43	61	-63	59	-56
27	-25	-18	17	-57	56	-77	83	-78	94	-70	90	-64	71	-66	37
-73	-5	-77	-43	-68	-63	-44	-56	-8	-24	29	20	59	57	74	78
76	81	71	74	65	65	61	61	60	61	60	63	63	64	70	63
78	62	81	61	69	63	38	69	-4	78	-44	80	-63	69	-55	38
-23	-6	19	-46	58	-64	84	-49	95	-7	90	39	69	63	34	52
-8	11	-45	-35	-63	-62	-55	-57	-23	-23	19	23	59	59	84	77
93	77	86	69	68	64	40	67	6	74	-29	77	-60	67	-81	41
-90	5	-85	-33	-68	-61	-39	-75	-3	-76	33	-71	61	-65	75	-61
76	-59	69	-60	64	-63	66	-70	73	-78	76	-80	66	-67	41	-35
4	7	-34	46	-62	64	-75	53	-76	18	-70	-26	-65	-61	-61	-79
-60	-80	-60	-72	-63	-65	-70	-61	-78	-62	-80	-64	-66	-64	-33	-63
11	-62	50	-63	64	-64	46	-64	4	-62	-40	-61	-63	-64	-54	-71
-19	-79	26	-80	62	-65	78	-33	77	10	69	48	64	64	67	51
75	16	76	-28	65	-63	38	-79	1	-78	-36	-69	-63	-64	-76	-68
-76	-76	-70	-79	-64	-65	-60	-30	-59	15	-60	52	-64	64	-70	43
-77	0	-77	-43	-64	-64	-38	-53	-1	-18	36	26	64	64	77	87
77	94	71	86	64	64	61	27	61	-17	63	-53	64	-64	63	-42
61	3	61	46	64	64	72	45	80	1	79	-43	63	-64	30	-52
-13	-16	-50	28	-64	65	-49	87	-12	94	32	86	65	63	79	26
76	-16	68	-51	64	-64	68	-49	75	-11	76	32	63	65	35	79
-2	77	-39	68	-65	64	-76	68	-74	75	-67	76	-64	62	-69	34
-77	-4	-78	-40	-62	-66	-27	-77	17	-77	52	-70	64	-63	47	-60
11	-61	-31	-63	-67	-64	-88	-63	-94	-61	-85	-61	-61	-65	-23	-73
19	-80	53	-79	64	-61	46	-26	8	18	-35	53	-67	64	-80	46
-78	7	-70	-36	-63	-67	-60	-80	-60	-78	-61	-70	-65	-63	-72	-60
-80	-60	-78	-61	-60	-65	-24	-72	19	-79	53	-78	64	-60	46	-24
9	19	-34	53	-69	64	-89	45	-92	6	-82	-37	-60	-68	-29	-79
5	-76	40	-67	68	-64	86	-69	91	-75	81	-75	59	-60	28	-30
-7	8	-41	44	-69	67	-86	77	-91	75	-81	69	-59	63	-27	59
8	58	42	60	69	65	87	73	93	78	84	75	57	59	17	30
-25	-6	-56	-41	-63	-69	-44	-87	-6	-92	36	-82	71	-57	90	-17
93	27	81	58	57	62	26	33	-9	-13	-43	-53	-70	-63	-88	-36
-93	12	-83	53	-55	63	-14	35	30	-13	59	-54	61	-62	33	-35
-12	14	-51	54	-64	62	-46	34	-7	-14	38	-54	72	-62	89	-34
90	14	79	54	57	62	25	34	-12	-15	-46	-54	-69	-62	-77	-33
-73	15	-66	55	-65	62	-71	34	-79	-13	-76	-53	-55	-64	-16	-42
27	0	58	43	62	71	40	80	1	76	-41	68	-73	63	-91	60
-93	59	-81	61	-53	66	-12	73	31	77	60	73	60	57	29	27
-18	-10	-56	-45	-61	-72	-31	-87	18	-88	56	-77	61	-54	31	-21
-16	16	-54	49	-63	70	-42	76	-1	72	42	66	74	65	90	70
90	76	77	73	54	55	21	23	-16	-15	-49	-49	-71	-71	-77	-77
-72	-74	-66	-67	-65	-62	-71	-61	-79	-62	-75	-63	-52	-64	-13	-64
30	-64	59	-64	61	-64	36	-64	-6	-64	-47	-64	-73	-64	-81	-62
-76	-60	-68	-62	-62	-67	-60	-74	-60	-78	-62	-73	-67	-54	-75	-23
-80	14	-75	48	-51	74	-11	87	31	88	60	76	61	52	36	19
-5	-18	-46	-51	-76	-72	-92	-77	-92	-72	-78	-65	-48	-65	-6	-72
36	-79	62	-74	57	-49	23	-9	-25	33	-58	60	-59	61	-27	35
21	-6	57	-47	62	-77	35	-91	-9	-90	-49	-75	-74	-50	-80	-17
-74	18	-67	51	-62	75	-59	89	-59	89	-62	75	-67	49	-74	14
-78	-22	-71	-53	-52	-72	-20	-78	17	-74	51	-67	76	-61	89	-58
88	-59	74	-62	49	-68	15	-74	-20	-77	-52	-71	-76	-51	-90	-20
-90	18	-76	52	-45	76	-2	88	40	87	63	74	56	48	19	14
-28	-23	-60	-54	-58	-73	-22	-77	27	-71	60	-65	57	-65	21	-71
-28	-76	-61	-71	-57	-49	-20	-15	29	23	61	55	57	73	20	78
-29	73	-61	66	-57	62	-19	60	30	62	61	64	56	64	18	63
-30	61	-61	62	-57	68	-20	76	27	81	60	72	60	44	31	2
-14	-41	-54	-63	-75	-53	-78	-15	-71	32	-65	61	-66	56	-73	19
-77	-28	-70	-60	-47	-60	-12	-29	26	15	56	54	74	76	78	81
73	74	66	66	61	61	60	61	62	63	64	64	64	63	62	61
60	60	62	62	69	69	78	76	81	78	71	69	42	47	0	14
-40	-23	-62	-56	-57	-79	-26	-90	18	-87	56	-71	77	-44	79	-10
71	25	65	57	66	80	73	92	77	90	69	72	45	38	9	-5
-28	-44	-58	-63	-74	-56	-77	-25	-72	17	-65	56	-61	83	-60	94
-62	91	-64	71	-64	37	-62	-7	-61	-46	-63	-64	-69	-51	-78	-12
-81	33	-69	62	-39	59	5	26	46	-19	64	-58	50	-77	10	-78
-35	-70	-62	-64	-58	-67	-26	-76	18	-80	57	-69	83	-38	94	5
89	44	70	63	35	55	-9	22	-47	-20	-64	-58	-49	-84	-9	-94
36	-90	62	-69	57	-34	25	10	-19	48	-58	64	-83	49	-93	9
-88	-36	-69	-62	-34	-58	9	-26	48	19	64	59	48	84	5	92
-41	86	-63	68	-50	40	-9	6	37	-29	63	-60	57	-81	24	-90
-21	-85	-60	-67	-84	-39	-92	-3	-86	33	-67	61	-39	76	-5	76
30	69	61	64	83	67	93	75	88	79	67	67	31	34	-11	-11
-48	-50	-64	-64	-53	-46	-20	-4	23	40	61	63	85	55	93	21
85	-23	66	-61	37	-85	2	-94	-34	-88	-62	-66	-77	-30	-77	13
-69	51	-64	64	-67	45	-76	1	-79	-43	-66	-64	-32	-48	14	-5
52	40	64	63	44	54	1	19	-42	-25	-64	-63	-55	-85	-20	-91
24	-84	63	-65	86	-35	93	1	84	37	65	63	36	76	1	77
-34	71	-63	64	-83	60	-90	58	-84	60	-64	64	-34	71	3	77
38	77	64	64	76	38	77	3	71	-34	64	-64	60	-83	58	-90
60	-83	64	-64	71	-34	76	3	76	38	64	64	38	77	2	77
-35	71	-65	64	-83	60	-89	60	-82	63	-63	64	-33	63	4	61
39	61	65	64	77	72	76	80	70	80	64	63	60	28	59	-15
60	-51	64	-64	72	-49	80	-13	79	30	62	66	28	87	-16	92
-51	83	-64	62	-48	31	-12	-5	31	-40	66	-65	87	-77	94	-77
85	-70	61	-64	23	-60	-21	-59	-55	-61	-63	-65	-39	-72	7	-79
49	-78	64	-61	41	-26	-5	19	-49	55	-64	63	-42	38	3	-8
46	-50	64	-63	49	-41	10	4	-35	47	-67	64	-79	48	-76	9
-67	-35	-64	-67	-70	-80	-78	-78	-78	-70	-60	-63	-24	-60	20	-60
54	-61	64	-65	45	-71	6	-77	-37	-75	-68	-60	-80	-31	-78	7
-70	42	-63	67	-61	77	-62	76	-64	69	-64	63	-63	59	-63	58
-63	60	-64	65	-65	72	-65	78	-64	75	-64	60	-64	32	-64	-4
-64	-40	-64	-69	-63	-85	-62	-89	-61	-80	-65	-59	-73	-27	-80	10
-77	44	-58	68	-20	77	24	74	58	67	62	64	33	70	-14	78
-53	77	-63	57	-37	19	9	-26	50	-58	64	-62	46	-33	6	12
-37	51	-71	64	-89	45	-93	4	-82	-40	-56	-70	-16	-81	28	-77
59	-69	61	-63	32	-60	-15	-60	-54	-62	-62	-65	-35	-71	11	-76
51	-74	64	-58	44	-28	4	10	-39	46	-72	69	-90	76	-93	72
-81	66	-54	64	-14	70	29	76	59	74	61	57	31	27	-16	-12
-54	-47	-62	-69	-34	-77	15	-73	54	-66	62	-64	33	-71	-16	-78
-55	-76	-61	-55	-31	-15	18	29	56	60	61	60	32	28	-15	-19
-53	-56	-64	-61	-43	-32	-2	15	41	53	74	64	90	42	91	1
78	-42	54	-74	23	-91	-13	-93	-46	-80	-73	-52	-89	-11	-92	33
-80	61	-51	59	-11	28	31	-18	59	-54	61	-63	37	-41	-4	0
-45	43	-72	75	-81	91	-77	92	-68	79	-62	51	-60	10	-60	-33
-62	-61	-66	-59	-73	-26	-77	21	-73	57	-54	61	-22	29	16	-20
50	-57	71	-60	78	-28	75	21	67	58	62	60	61	27	62	-22
64	-58	64	-60	62	-27	60	22	62	58	67	60	74	26	79	-22
73	-58	53	-60	22	-28	-15	20	-49	56	-75	62	-89	37	-91	-7
-78	-48	-48	-73	-6	-80	36	-75	62	-67	57	-62	23	-60	-25	-60
-59	-62	-59	-67	-25	-75	23	-80	58	-74	59	-49	26	-9	-22	33
-57	60	-62	60	-35	33	9	-10	50	-49	74	-74	80	-81	75	-76
67	-67	62	-62	59	-60	59	-62	62	-64	67	-64	74	-62	78	-60
71	-62	52	-68	20	-76	-17	-81	-51	-73	-76	-48	-88	-7	-87	35
-74	61	-49	59	-15	31	22	-12	54	-51	73	-75	77	-80	71	-74
65	-67	66	-62	73	-60	79	-60	72	-62	46	-68	5	-76	-37	-80
-62	-72	-58	-46	-29	-6	14	36	52	61	75	59	81	30	75	-13
67	-52	61	-75	59	-79	59	-72	62	-65	68	-65	75	-73	77	-79
70	-72	49	-45	17	-2	-20	41	-54	64	-77	54	-89	15	-87	-32
-72	-61	-46	-56	-12	-19	25	28	56	60	73	61	77	32	71	-11
65	-52	66	-80	73	-92	79	-90	71	-73	43	-41	0	1	-42	42
-64	64	-52	53	-13	15	34	-33	62	-62	55	-55	17	-16	-30	32
-60	62	-60	55	-30	17	13	-30	54	-61	81	-59	93	-29	90	14
72	54	39	81	-4	93	-44	90	-64	72	-52	39	-14	-4	31	-44
61	-64	59	-51	28	-11	-17	35	-56	62	-77	54	-80	16	-73	-31
-65	-61	-62	-59	-61	-29	-61	15	-63	55	-69	82	-77	92	-80	87
-70	70	-40	43	4	9	45	-26	64	-57	50	-80	11	-90	-34	-86
-62	-70	-59	-42	-28	-6	16	31	56	59	83	75	92	77	87	72
69	65	42	61	6	59	-30	59	-59	63	-76	69	-78	75	-73	77
-65	68	-61	44	-61	8	-63	-29	-64	-60	-64	-76	-63	-78	-63	-72
-64	-65	-64	-61	-62	-61	-61	-63	-63	-64	-70	-63	-77	-61	-78	-61
-67	-63	-43	-69	-8	-76	29	-78	60	-67	81	-42	91	-6	88	31
69	61	33	76	-11	77	-49	71	-64	65	-47	61	-5	61	40	63
63	64	51	64	10	64	-36	64	-63	64	-56	64	-21	64	24	64
61	64	78	63	79	61	72	61	65	63	62	70	62	77	63	77
64	66	64	41	64	6	64	-30	64	-61	64	-82	64	-90	64	-84
64	-66	63	-37	62	-1	61	35	64	62	70	76	76	78	77	72
65	64	39	60	2	60	-35	62	-62	64	-76	63	-77	61	-71	60
-64	64	-60	71	-59	79	-60	80	-64	65	-70	33	-76	-10	-77	-48
-65	-64	-39	-51	-2	-15	35	29	63	63	77	79	77	79	71	71
64	64	61	61	62	60	63	61	64	64	64	71	63	79	63	79
64	64	64	31	64	-12	64	-49	64	-64	64	-50	65	-15	64	28
64	64	64	86	64	94	64	86	64	64	63	26	61	-18	61	-53
64	-64	71	-42	77	3	77	46	63	64	37	45	1	1	-35	-43
-65	-64	-84	-52	-90	-15	-83	29	-63	65	-33	87	4	94	39	86
65	62	76	25	75	-18	68	-52	64	-64	68	-48	76	-12	78	30
62	66	27	88	-18	95	-55	86	-63	62	-39	23	7	-21	49	-55
64	-63	42	-40	-2	4	-45	45	-64	64	-51	51	-13	14	31	-30
67	-67	88	-87	94	-92	85	-82	61	-61	23	-32	-19	3	-53	38
-64	67	-46	85	-8	90	35	82	67	61	80	30	78	-7	70	-42
63	-66	60	-77	59	-74	61	-67	65	-64	71	-68	76	-75	75	-75
61	-61	32	-31	-5	7	-41	43	-67	67	-77	76	-74	75	-67	69
-64	63	-69	60	-77	59	-77	60	-59	65	-22	72	23	78	57	76
62	60	35	32	-12	-4	-52	-40	-63	-69	-39	-87	6	-93	48	-83
64	-58	47	-19	7	23	-38	55	-69	63	-80	45	-75	7	-67	-36
-64	-70	-70	-89	-79	-92	-78	-81	-58	-58	-20	-26	25	10	58	44
62	68	34	78	-11	76	-50	69	-64	63	-45	60	-5	59	39	61
69	65	81	73	77	80	69	77	63	57	62	20	63	-24	64	-56
64	-63	63	-42	63	-3	64	39	64	71	64	90	64	93	64	82
64	55	63	15	61	-29	62	-59	66	-61	72	-31	78	16	75	54
57	62	26	36	-12	-11	-46	-51	-69	-64	-77	-44	-75	-2	-68	42
-63	71	-60	79	-60	74	-61	66	-66	65	-73	72	-80	79	-76	76
-55	55	-16	17	28	-26	60	-57	60	-62	29	-40	-19	1	-56	43
-61	71	-32	79	15	74	53	66	64	65	43	71	2	77	-41	74
-74	56	-91	25	-93	-12	-80	-46	-52	-72	-12	-88	29	-92	58	-80
62	-52	38	-11	-3	30	-44	59	-72	62	-81	39	-77	0	-68	-42
-62	-75	-61	-91	-62	-91	-64	-78	-64	-53	-63	-20	-63	17	-64	49
-64	71	-64	79	-64	75	-64	68	-64	62	-64	61	-64	62	-64	64
-64	64	-64	63	-64	63	-64	64	-64	64	-64	63	-64	61	-64	62
-64	66	-64	74	-64	78	-64	73	-64	54	-64	21	-64	-17	-64	-51
-64	-71	-63	-77	-63	-72	-64	-65	-64	-65	-63	-72	-61	-79	-62	-74
-67	-50	-76	-9	-82	35	-75	62	-50	58	-10	24	32	-22	60	-57
61	-62	36	-36	-5	7	-47	48	-77	74	-91	80	-90	75	-75	67
-50	62	-17	60	20	60	52	62	72	67	78	75	72	80	65	74
65	49	72	9	79	-33	73	-60	48	-60	6	-33	-37	10	-63	50
-56	74	-21	80	25	73	58	65	62	65	34	72	-9	79	-50	73
-75	47	-80	5	-75	-38	-67	-63	-62	-55	-60	-19	-60	29	-62	60
-67	58	-74	24	-78	-24	-71	-58	-50	-62	-18	-34	19	11	52	52
77	75	90	78	90	71	75	65	44	66	2	72	-38	77	-62	71
-59	49	-29	15	13	-23	52	-55	75	-73	80	-76	75	-70	67	-65
62	-65	60	-71	60	-76	62	-70	68	-49	76	-15	80	24	72	56
44	73	2	75	-40	70	-63	65	-54	66	-17	72	29	76	60	70
60	48	30	14	-14	-24	-54	-56	-76	-74	-80	-76	-73	-70	-66	-65
-62	-66	-60	-74	-60	-80	-63	-71	-68	-43	-77	1	-81	43	-71	64
-43	53	-1	14	40	-31	62	-60	57	-60	27	-31	-14	12	-54	54
-82	81	-94	92	-91	87	-73	71	-39	44	3	10	42	-27	63	-57
57	-75	27	-77	-15	-71	-55	-65	-82	-66	-92	-74	-88	-79	-71	-70
-43	-40	-8	4	28	45	58	64	75	51	78	12	73	-33	66	-61
61	-59	59	-29	59	15	63	56	69	82	75	92	77	87	68	70
45	42	11	7	-26	-30	-58	-59	-80	-75	-91	-77	-88	-72	-70	-65
-37	-61	7	-59	47	-60	64	-63	49	-70	8	-78	-38	-81	-63	-69
-52	-39	-13	4	34	43	62	63	58	55	26	24	-18	-19	-58	-58
-83	-83	-91	-92	-86	-87	-69	-69	-41	-41	-5	-7	31	28	60	59
75	81	76	90	69	86	64	68	66	39	73	3	76	-32	67	-60
42	-76	6	-78	-32	-73	-61	-65	-75	-60	-76	-60	-71	-62	-65	-64
-61	-63	-59	-61	-60	-60	-63	-63	-71	-70	-79	-78	-81	-78	-67	-67
-35	-41	7	-7	46	30	64	61	54	82	21	92	-22	88	-60	67
-85	31	-93	-13	-86	-50	-67	-64	-38	-47	-3	-6	32	39	61	63
82	55	92	20	88	-25	67	-61	30	-79	-15	-79	-52	-71	-64	-64
-45	-62	-4	-62	40	-64	63	-64	56	-64	22	-64	-23	-64	-62	-64
-85	-64	-92	-64	-85	-64	-66	-64	-38	-63	-3	-62	32	-61	63	-64
83	-70	91	-77	85	-77	65	-65	36	-39	1	-3	-34	33	-63	63
-83	83	-92	92	-87	87	-65	65	-28	28	16	-17	52	-53	64	-64
43	-44	-1	-1	-45	42	-64	64	-46	53	-1	16	44	-29	64	-64
46	-79	2	-78	-43	-71	-64	-64	-52	-61	-14	-60	30	-61	64	-64
79	-71	79	-79	71	-79	64	-63	61	-29	61	16	63	53	64	64
63	42	61	-1	60	-44	64	-64	72	-51	78	-13	77	31	63	65
36	79	1	78	-35	70	-65	64	-85	61	-93	60	-86	61	-62	64
-25	72	18	79	52	79	64	62	48	28	12	-15	-30	-51	-66	-64
-88	-47	-94	-10	-86	33	-61	66	-23	80	20	79	55	71	63	64
40	61	-5	62	-48	64	-64	64	-42	63	4	63	48	64	64	64
41	63	-5	61	-49	61	-64	65	-41	72	6	78	49	76	64	61
41	34	-6	-2	-49	-38	-64	-67	-40	-85	7	-90	50	-81	64	-60
40	-29	-7	8	-50	42	-63	67	-40	78	7	77	50	70	63	63
39	61	-8	62	-51	63	-63	64	-38	63	9	63	51	63	63	64
39	64	-7	62	-48	61	-64	65	-48	73	-9	81	35	79	69	59
88	22	90	-21	80	-54	59	-63	28	-45	-8	-8	-43	35	-68	70
-77	89	-73	92	-66	81	-64	59	-69	28	-76	-7	-75	-41	-59	-69
-30	-87	6	-90	42	-80	69	-58	87	-27	92	8	83	42	56	70
17	86	-25	90	-56	80	-63	58	-43	26	-5	-9	37	-43	71	-70
90	-87	92	-90	80	-80	57	-57	25	-26	-12	10	-45	43	-69	70
-78	86	-76	89	-69	79	-63	57	-61	24	-62	-13	-63	-46	-64	-69
-63	-77	-63	-73	-63	-66	-64	-64	-64	-69	-62	-75	-62	-74	-66	-57
-74	-26	-81	12	-77	47	-55	69	-16	77	29	75	60	68	60	63
31	61	-15	62	-53	63	-64	64	-44	64	-3	64	40	64	73	64
90	64	90	64	78	64	55	64	22	62	-15	61	-48	62	-70	66
-78	73	-75	78	-68	74	-62	56	-59	25	-59	-13	-61	-48	-66	-70
-73	-76	-78	-72	-73	-66	-56	-65	-25	-70	12	-76	46	-73	73	-55
88	-23	91	15	79	49	51	70	10	77	-33	74	-61	68	-59	62
-26	60	21	59	57	61	61	66	31	73	-17	78	-55	73	-63	54
-39	23	4	-16	46	-50	73	-71	80	-78	76	-75	68	-68	62	-62
62	-60	63	-62	64	-63	64	-64	64	-63	64	-61	64	-62	64	-67
64	-75	64	-81	64	-75	64	-50	62	-9	61	35	62	62	67	58
73	25	78	-21	72	-56	53	-63	21	-39	-18	3	-51	46	-71	76
-76	90	-71	89	-65	76	-65	51	-71	18	-76	-19	-72	-52	-52	-72
-19	-77	19	-72	52	-65	72	-65	78	-71	74	-76	67	-72	62	-52
60	-18	62	21	64	53	64	72	63	77	61	73	62	67	67	62
76	59	81	59	74	62	48	67	6	74	-37	78	-63	71	-56	51
-20	19	28	-20	60	-53	58	-73	24	-77	-24	-71	-58	-65	-61	-65
-33	-73	11	-79	51	-73	75	-47	80	-4	74	39	67	63	62	56
60	20	60	-26	62	-59	67	-61	74	-33	77	11	71	52	50	75
16	81	-22	74	-54	66	-73	62	-78	62	-73	63	-66	64	-61	64
-59	64	-59	64	-62	64	-68	64	-75	64	-78	64	-70	64	-49	63
-15	62	23	61	55	62	73	68	77	75	73	78	66	70	62	49
60	16	60	-21	62	-54	68	-78	76	-90	80	-88	72	-72	43	-46
0	-12	-42	23	-64	55	-53	78	-15	91	30	90	60	73	60	41
31	-1	-12	-41	-53	-62	-81	-58	-93	-27	-90	16	-73	55	-40	77
3	80	43	72	64	65	53	66	13	75	-34	80	-62	71	-54	42
-15	-1	33	-41	62	-63	55	-56	16	-24	-31	19	-61	56	-59	77
-27	80	18	74	56	66	76	61	78	59	70	60	64	63	66	68
73	75	77	77	69	69	45	46	10	11	-28	-28	-58	-58	-75	-75
-77	-78	-72	-72	-65	-65	-62	-61	-62	-61	-63	-62	-64	-64	-64	-64
-63	-62	-63	-61	-64	-63	-64	-69	-62	-77	-61	-80	-63	-69	-69	-39
-76	5	-78	45	-68	64	-44	50	-8	8	30	-38	59	-63	75	-52
78	-10	72	37	65	63	61	52	61	12	63	-35	64	-62	64	-57
64	-23	64	22	64	59	64	77	65	77	64	70	64	64	64	67
64	73	64	76	64	67	64	42	64	6	64	-31	64	-61	64	-75
64	-74	64	-68	64	-64	64	-67	65	-74	65	-76	64	-67	63	-42
63	-7	64	29	64	61	63	81	61	90	61	85	63	67	70	39
76	4	77	-31	66	-61	41	-82	7	-92	-30	-88	-61	-67	-82	-31
-89	14	-84	51	-67	64	-37	46	-1	4	35	-39	62	-63	76	-56
77	-22	71	22	65	61	60	86	59	94	60	88	64	66	71	31
79	-11	80	-48	66	-64	33	-52	-10	-16	-48	27	-64	62	-52	79
-17	80	25	72	62	64	86	60	94	59	88	60	65	64	28	70
-16	76	-52	76	-64	65	-45	38	-2	2	41	-35	64	-63	54	-76
17	-77	-28	-71	-63	-64	-80	-61	-79	-62	-71	-63	-64	-64	-62	-64
-63	-63	-64	-64	-64	-64	-63	-63	-63	-61	-64	-61	-64	-64	-63	-71
